1.0	6.22355744860265E-6	4.396826849335646E-6	7.2299424830444346E-6	6.587101860978481E-6	7.3872369554275895E-6	-2.6428173622548923E-5	6.219646732139636E-6	4.3501428793284195E-6	-2.2995949167989E-5	5.172552750741134E-6	6.6534233670157475E-6	5.899930913570918E-6	4.221630580635216E-6	4.166865110196185E-6	5.485789873638936E-6	3.3353910878256083E-6	-3.490356578558729E-5	3.35975632677156E-6	6.065885111729661E-6	3.84480317357696E-6	3.0705712391704745E-6	3.014809178737893E-6	3.7628561938847206E-6	3.963330650384473E-6	3.7234259357015787E-6	2.9529091924684304E-6	3.878254591371702E-6	4.776776270394073E-6	3.285328341134525E-6	3.898631983305531E-6	3.849433057374933E-6	3.6943676322429774E-6	3.732015680290386E-6	5.238656879413643E-6	2.8964545288931386E-6	2.7997692767580896E-6	2.8543843279188124E-6	3.1329583576937966E-6	6.553108358208672E-6	2.256801012675322E-6	2.9004136171428355E-6	3.8148181735217215E-6	2.4701211621874177E-6	2.192043485387439E-6	4.236086359969662E-6	1.8019374370809084E-6	1.4598172728444507E-6	3.6865165703596844E-6	1.8070984068546918E-6	2.466964666710412E-6	3.0475599380401654E-6	1.845543503892591E-6	1.875779726839752E-6	2.157427643370283E-6	2.5421836840518063E-6	1.0818202712878077E-6	4.2917231410953995E-6	1.8223752005790795E-6	2.3176620110718612E-6	1.807602396096145E-6	1.2674913077596031E-6	2.0634269467889614E-6	2.131064484752863E-6	1.61357691975473E-6	1.557279030818616E-6	3.074521595758814E-6	3.0748485624805844E-6	1.4963078044535136E-6	1.5927559097949235E-6	1.4195088207337297E-6	1.5976467994549452E-6	2.0524890567974395E-6	2.111414612064205E-6	1.69067922590393E-6	2.6220784195932166E-6	1.4768034641237177E-6	1.265500498136562E-6	1.3957428182307806E-6	1.0525355518426E-6	1.0914105628035935E-6	1.3517173973897815E-6	1.8480634895685234E-6	2.2179119529750862E-6	1.5181461121629155E-6	1.5784858068235532E-6	1.454875758975711E-6	1.2570085767800788E-6	2.1431284012294975E-6	2.815113312666523E-6	1.4336830321265846E-6	1.9171763493124528E-6	1.6398401463948843E-6	2.4359616493987007E-6	2.937567843267429E-6	1.0710752519196486E-6	1.1860444585249333E-6	1.5473640107616144E-6	1.1181765314956947E-6	1.517892231093616E-6	
6.22355744860265E-6	1.0	3.4041705174388504E-6	5.5976634711638305E-6	5.099954744385194E-6	5.719446116646841E-6	-2.0461576622975238E-5	4.815458684172158E-6	3.3680262252524035E-6	-1.7804233566763933E-5	4.004763475421092E-6	5.151303074274126E-6	4.567923995901475E-6	3.268527702037691E-6	3.226126441712784E-6	4.247282140648309E-6	2.5823714224770616E-6	-2.7023508924108942E-5	2.6012358060228214E-6	4.696411290938477E-6	2.9767753103180867E-6	2.3773390315925676E-6	2.3341661779367728E-6	2.913329215709282E-6	3.0685432502167247E-6	2.882800990013441E-6	2.2862411366492787E-6	3.0026745176613547E-6	3.6983400768975063E-6	2.543611168287487E-6	3.018451376569027E-6	2.9803599213260485E-6	2.8603030788356314E-6	2.8894514577902115E-6	4.055943504478169E-6	2.24253204645757E-6	2.1676750880037687E-6	2.2099598886885723E-6	2.4256412269763016E-6	5.0736358367095485E-6	1.747290883705437E-6	2.2455973050991727E-6	2.9535599196167518E-6	1.9124504837143494E-6	1.6971534385138063E-6	3.2797198502625763E-6	1.3951202782768225E-6	1.130239395671436E-6	2.854224523934673E-6	1.3991160738237775E-6	1.9100066192617665E-6	2.3595229120227146E-6	1.4288815547856364E-6	1.4522914506588355E-6	1.6703526949619133E-6	1.9682437002200466E-6	8.375814647424889E-7	3.3227957084856598E-6	1.4109438788703675E-6	1.7944115058046888E-6	1.3995062791640494E-6	9.81334195963893E-7	1.59757420927531E-6	1.649941455132093E-6	1.2492852609555941E-6	1.205697550937101E-6	2.3803975298896814E-6	2.3806506784699135E-6	1.158491586655034E-6	1.2331649381234173E-6	1.0990312428419368E-6	1.2369516286061703E-6	1.5891057287305833E-6	1.6347278659755706E-6	1.30898044714636E-6	2.0301008787145187E-6	1.1433906735220055E-6	9.797928445173118E-7	1.0806308082080049E-6	8.14908254729248E-7	8.450065894404549E-7	1.0465448537730667E-6	1.4308326120449585E-6	1.7171816719900686E-6	1.1753995354559596E-6	1.2221165467537878E-6	1.1264135102317988E-6	9.732181147613476E-7	1.6592817430719759E-6	2.1795549541999795E-6	1.1100053917417945E-6	1.4843421014058417E-6	1.2696191301036904E-6	1.8860030455253755E-6	2.274363350591891E-6	8.2926231109014E-7	9.182753190957162E-7	1.1980210105332051E-6	8.657296983129614E-7	1.1752029722341957E-6	
4.396826849335646E-6	3.4041705174388504E-6	1.0	3.9546444693114435E-6	3.6030225695987143E-6	4.040681628904635E-6	-1.4455720898958819E-5	3.4020314280522114E-6	2.379447487832104E-6	-1.2578357767994413E-5	2.829290437083329E-6	3.6392992035638895E-6	3.2271528039664263E-6	2.3091536435231842E-6	2.279197946740137E-6	3.0006253347752405E-6	1.824397074996641E-6	-1.9091603248148904E-5	1.837724408881666E-6	3.317926672976673E-6	2.1030360395861205E-6	1.6795455284865607E-6	1.6490447154573731E-6	2.058212561283672E-6	2.1678683714777695E-6	2.0366449412350787E-6	1.6151865708144431E-6	2.121333344811279E-6	2.6128080414406757E-6	1.797013680898454E-6	2.1324794003295756E-6	2.105568500169057E-6	2.0207505880877853E-6	2.041343372240663E-6	2.865448169660934E-6	1.5843069167095243E-6	1.5314218766809832E-6	1.5612952969081064E-6	1.7136701254391833E-6	3.584428753944382E-6	1.2344283047954194E-6	1.5864724645664955E-6	2.086634800584725E-6	1.3511104708623155E-6	1.1990071382044127E-6	2.3170606867574314E-6	9.856263637379E-7	7.984929780283205E-7	2.016456202824306E-6	9.884493185013773E-7	1.3493839263690746E-6	1.6669587734798572E-6	1.009478073671923E-6	1.0260167269366314E-6	1.1800729145221712E-6	1.390527334026023E-6	5.917356275890915E-7	2.3474929743288996E-6	9.968054413823884E-7	1.2677181423384004E-6	9.887249912706947E-7	6.932942415360894E-7	1.128656276600287E-6	1.165652755625408E-6	8.8259665363612E-7	8.518027523516711E-7	1.6817063002866854E-6	1.681885145020365E-6	8.184526221539054E-7	8.712079472838733E-7	7.764450021861885E-7	8.73883173233371E-7	1.1226734536024067E-6	1.1549046396434184E-6	9.24770185348048E-7	1.4342282728338923E-6	8.077841096735246E-7	6.92205305588995E-7	7.634454395235055E-7	5.757174290956837E-7	5.969813392100249E-7	7.393643507117653E-7	1.0108564591071383E-6	1.2131567102812261E-6	8.303977715108532E-7	8.634024655771263E-7	7.957900615754072E-7	6.875603820775008E-7	1.1722514942300986E-6	1.5398147797897578E-6	7.84198032977659E-7	1.0486599117882082E-6	8.969621515944139E-7	1.3324258508060587E-6	1.6067951372848126E-6	5.858583012456817E-7	6.487443253197296E-7	8.463794202403176E-7	6.116218277481039E-7	8.302589032738067E-7	
7.2299424830444346E-6	5.5976634711638305E-6	3.9546444693114435E-6	1.0	5.924646759115775E-6	6.6443134492978685E-6	-2.377033124836552E-5	5.594146049677506E-6	3.912655437193318E-6	-2.0683280536165707E-5	4.652356762930276E-6	5.984298409279418E-6	5.3065835786092594E-6	3.79706743050564E-6	3.747809642513903E-6	4.9340920911791E-6	2.9999557340888345E-6	-3.139336574376977E-5	3.0218705969530886E-6	5.4558480082528E-6	3.458136999021154E-6	2.7617684263475355E-6	2.7116142739454595E-6	3.38443130600173E-6	3.564744342607836E-6	3.348966490626741E-6	2.6559394778392693E-6	3.4882242571520015E-6	4.296382938460808E-6	2.9549277238658834E-6	3.506552324886186E-6	3.4623012622461147E-6	3.3228305378139765E-6	3.356692377293408E-6	4.711812897049565E-6	2.60516237636924E-6	2.5182006171911117E-6	2.567323113349119E-6	2.817881364536541E-6	5.894071932694883E-6	2.0298378692036636E-6	2.608723304963129E-6	3.431167546119302E-6	2.221704726455084E-6	1.9715929107573222E-6	3.810069413470512E-6	1.6207192513560046E-6	1.3130056065619047E-6	3.3157690456245186E-6	1.6253611900248561E-6	2.2188656750645496E-6	2.7410713377732174E-6	1.6599399204554263E-6	1.6871353311341356E-6	1.940458332827698E-6	2.2865200269663384E-6	9.73023204969685E-7	3.860110885720535E-6	1.6391016191755037E-6	2.0845781669122283E-6	1.6258144938129294E-6	1.1400215796283218E-6	1.8559111474176302E-6	1.916746478121454E-6	1.451301872958862E-6	1.4006657795341793E-6	2.7653215014103493E-6	2.765615585571998E-6	1.34582633932099E-6	1.4325748012081361E-6	1.2767509159251215E-6	1.4369738213212296E-6	1.8460732648620674E-6	1.8990727640968458E-6	1.5206501140955726E-6	2.3583798669970363E-6	1.3282835216809343E-6	1.1382309827876931E-6	1.2553750251801557E-6	9.46683606491563E-7	9.816490150371696E-7	1.2157771758665596E-6	1.6622064748951524E-6	1.994859824779763E-6	1.3654684006896689E-6	1.4197398214088379E-6	1.308561053441968E-6	1.1305930814154074E-6	1.9275971443422007E-6	2.5320015260787045E-6	1.2894996478202775E-6	1.724368756447342E-6	1.474923845699147E-6	2.1909805853976113E-6	2.6421409854609117E-6	9.633587963238552E-7	1.066765719685282E-6	1.3917478983950897E-6	1.0057231698040272E-6	1.3652400520644055E-6	
6.587101860978481E-6	5.099954744385194E-6	3.6030225695987143E-6	5.924646759115775E-6	1.0	6.053543245943601E-6	-2.1656824182126922E-5	5.0967500697044825E-6	3.5647669358568655E-6	-1.8844254436384814E-5	4.238698712044166E-6	5.4522125564429265E-6	4.834755829395728E-6	3.4594562814851603E-6	3.4145781835322387E-6	4.49538392210821E-6	2.7332187005931094E-6	-2.8602066807326366E-5	2.7531850328695777E-6	4.970748612822249E-6	3.150661393944977E-6	2.5162094973022563E-6	2.4705147339762278E-6	3.0835091435928392E-6	3.2477898888093093E-6	3.0511976346280434E-6	2.4197901875637574E-6	3.1780734839429583E-6	3.914375821907552E-6	2.6921942954015952E-6	3.1947719361592957E-6	3.1544553973002003E-6	3.0273855249445773E-6	3.0582365844618853E-6	4.292868383880731E-6	2.3735278638491867E-6	2.294298192650613E-6	2.3390530280614294E-6	2.5673332289829163E-6	5.370008445799815E-6	1.849357562259029E-6	2.376772177261448E-6	3.126089893712993E-6	2.0241648356813123E-6	1.796291376037731E-6	3.4713022106035685E-6	1.4766151766445772E-6	1.1962614771476251E-6	3.020951895845652E-6	1.4808443835733804E-6	2.021578214730749E-6	2.49735266255088E-6	1.5123485926460877E-6	1.5371259599227862E-6	1.7679250872737512E-6	2.083217170830427E-6	8.86508154008459E-7	3.5168943125818717E-6	1.4933631009270987E-6	1.8992306999433512E-6	1.4812573824641748E-6	1.0386580925555608E-6	1.690895301260759E-6	1.7463215402705691E-6	1.3222613168263186E-6	1.276127463616195E-6	2.5194466554696064E-6	2.5197145915331394E-6	1.2261639985498439E-6	1.3051993374994871E-6	1.1632303236186978E-6	1.3092072246495432E-6	1.6819321408149038E-6	1.7302192607828803E-6	1.385443552275425E-6	2.1486876897323286E-6	1.2101809769705413E-6	1.0370267042272541E-6	1.1437550414796693E-6	8.625105055403619E-7	8.943670117630301E-7	1.1076779817359658E-6	1.514413619443043E-6	1.8174895436602082E-6	1.2440596124220857E-6	1.2935055626845625E-6	1.1922121054968526E-6	1.0300679165935568E-6	1.7562074340827478E-6	2.306872012266724E-6	1.1748455191459982E-6	1.571048825249365E-6	1.343782973597783E-6	1.9961724903464394E-6	2.407218569596209E-6	8.777030432727243E-7	9.719156789761952E-7	1.2680025038969376E-6	9.163006454037057E-7	1.2438515671080389E-6	
7.3872369554275895E-6	5.719446116646841E-6	4.040681628904635E-6	6.6443134492978685E-6	6.053543245943601E-6	1.0	-2.4287478061200194E-5	5.715852170214692E-6	3.997779084311359E-6	-2.1133265540433543E-5	4.753573336102124E-6	6.1144926761188105E-6	5.422033496241658E-6	3.879676347448662E-6	3.829346908086103E-6	5.041438092062513E-6	3.0652227061944854E-6	-3.2076359130311666E-5	3.087614348341516E-6	5.5745453195901155E-6	3.5333721528229096E-6	2.8218534005344757E-6	2.7706080954768415E-6	3.4580629203393317E-6	3.6422988434723043E-6	3.4218265332076294E-6	2.713722039709997E-6	3.564113988691304E-6	4.389854952802008E-6	3.0192150675544216E-6	3.582840801470946E-6	3.537627013668581E-6	3.3951219671704104E-6	3.429720504097619E-6	4.814322996590145E-6	2.661840232717952E-6	2.5729865353868558E-6	2.623177739509476E-6	2.8791871305938197E-6	6.022303234259984E-6	2.0739989780103396E-6	2.665478632797359E-6	3.5058159530866804E-6	2.270040086460847E-6	2.0144868435070265E-6	3.8929612012738746E-6	1.6559795843560418E-6	1.3415713281571496E-6	3.3879068453095143E-6	1.6607225129422358E-6	2.267139268729627E-6	2.8007060265485108E-6	1.6960535374846207E-6	1.7238406109302167E-6	1.9826749023729515E-6	2.336265507249017E-6	9.94192276784738E-7	3.944091374712503E-6	1.6747618785724802E-6	2.1299302044526197E-6	1.6611856787977242E-6	1.164823864472715E-6	1.8962883102246218E-6	1.958447173068259E-6	1.4828763651365124E-6	1.4311386339578007E-6	2.8254837762215553E-6	2.8257842584718676E-6	1.3751061080687085E-6	1.4637418676175705E-6	1.3045278812545308E-6	1.4682365927171575E-6	1.8862363949088294E-6	1.940388950103356E-6	1.5537333451084045E-6	2.4096887284061453E-6	1.3571816292672703E-6	1.1629943114459261E-6	1.282686937092566E-6	9.672796345714665E-7	1.0030057497896011E-6	1.242227597825226E-6	1.698369403033746E-6	2.0382599520080168E-6	1.3951755016999541E-6	1.4506276502751918E-6	1.3370300794356058E-6	1.155190240056481E-6	1.9695339061487626E-6	2.587087696549895E-6	1.3175539742852292E-6	1.761884085839723E-6	1.5070122570051369E-6	2.238647511654642E-6	2.6996233476297153E-6	9.843176094733098E-7	1.0899742516242074E-6	1.4220267355894123E-6	1.0276036613471943E-6	1.3949421851269349E-6	
-2.6428173622548923E-5	-2.0461576622975238E-5	-1.4455720898958819E-5	-2.377033124836552E-5	-2.1656824182126922E-5	-2.4287478061200194E-5	1.0	-2.0448719117405558E-5	-1.4302235109318996E-5	7.560521129671544E-5	-1.70061231570112E-5	-2.187487351946168E-5	-1.93975695500966E-5	-1.3879717237760497E-5	-1.3699661396879151E-5	-1.8035972313906627E-5	-1.0965972576738362E-5	1.1475462251854101E-4	-1.1046079687140567E-5	-1.9943187481572742E-5	-1.2640798351442385E-5	-1.0095307901543895E-5	-9.911975509801868E-6	-1.237137617323615E-5	-1.3030488503522426E-5	-1.2241738862784522E-5	-9.708463077808795E-6	-1.2750778656759232E-5	-1.5704904224741026E-5	-1.0801378173001285E-5	-1.2817774674691716E-5	-1.2656020308156058E-5	-1.2146202072506264E-5	-1.226997989992882E-5	-1.722345780927367E-5	-9.522853571668623E-6	-9.204975459156433E-6	-9.384536757227805E-6	-1.0300421908523653E-5	-2.1545061630346515E-5	-7.419824951408188E-6	-9.535870112167736E-6	-1.2542214803168407E-5	-8.12117086498151E-6	-7.206917604210334E-6	-1.3927244401916905E-5	-5.924341703781815E-6	-4.799531976772562E-6	-1.212038964840262E-5	-5.941309744865592E-6	-8.110793058622972E-6	-1.0019652216646524E-5	-6.067708079791433E-6	-6.16711758918089E-6	-7.093108949007533E-6	-8.358095296859949E-6	-3.556767741930845E-6	-1.411016490509561E-5	-5.991536209058531E-6	-7.6199214383975E-6	-5.942966741618064E-6	-4.167209948146499E-6	-6.784057016636666E-6	-7.006433153929092E-6	-5.305057124207764E-6	-5.119963055792489E-6	-1.0108295734417285E-5	-1.01093707232297E-5	-4.919504165460173E-6	-5.236602595720047E-6	-4.6670073735647574E-6	-5.2526826776281066E-6	-6.748095835912697E-6	-6.941829046234874E-6	-5.558551168106108E-6	-8.620770184422844E-6	-4.85537853354714E-6	-4.160664639618374E-6	-4.588870410059246E-6	-3.4604865497414833E-6	-3.5882983393917837E-6	-4.444125297744248E-6	-6.075993193317375E-6	-7.291966972844738E-6	-4.991303326985124E-6	-5.189685891282459E-6	-4.783285454507163E-6	-4.132745221994782E-6	-7.0460964419116364E-6	-9.255422999657017E-6	-4.713608809299919E-6	-6.303219837718459E-6	-5.3914043667136936E-6	-8.00886251174428E-6	-9.658024370563215E-6	-3.5214406739423736E-6	-3.899432079929136E-6	-5.08736482812445E-6	-3.6762984781877318E-6	-4.990468626414671E-6	
6.219646732139636E-6	4.815458684172158E-6	3.4020314280522114E-6	5.594146049677506E-6	5.0967500697044825E-6	5.715852170214692E-6	-2.0448719117405558E-5	1.0	3.3659098479688753E-6	-1.7793045864248794E-5	4.002246989539321E-6	5.148066133681081E-6	4.565053635063628E-6	3.266473846955652E-6	3.224099230444702E-6	4.244613262546409E-6	2.580748729584951E-6	-2.7006528076400755E-5	2.5996012592584027E-6	4.693460192132973E-6	2.974904784608493E-6	2.3758451755519045E-6	2.332699450558606E-6	2.911498557822673E-6	3.066615059996712E-6	2.880989515244494E-6	2.2848045240807684E-6	3.0007877175849897E-6	3.6960161392550912E-6	2.5420128312988002E-6	3.016554662737969E-6	2.9784871431431054E-6	2.858505741150234E-6	2.8876358040458096E-6	4.05339485843979E-6	2.241122899508202E-6	2.1663129791579637E-6	2.208571209208923E-6	2.4241170191324694E-6	5.070447700124033E-6	1.746192933010676E-6	2.2441862320235446E-6	2.9517039818355827E-6	1.911248751159758E-6	1.6960869928439358E-6	3.2776589623349863E-6	1.3942436221384003E-6	1.1295291835703507E-6	2.85243100585003E-6	1.3982369068346792E-6	1.9088064223660043E-6	2.3580402511534118E-6	1.4279836839671953E-6	1.451378869690139E-6	1.6693030901599698E-6	1.967006908705669E-6	8.370551510303824E-7	3.3207077528449005E-6	1.4100572796060313E-6	1.7932839457756985E-6	1.3986268669803882E-6	9.8071755189375E-7	1.5965703365204277E-6	1.6489046762054294E-6	1.2485002436279057E-6	1.2049399229565125E-6	2.3789017519707767E-6	2.3791547414792356E-6	1.1577636216354117E-6	1.2323900503739337E-6	1.098340641106476E-6	1.2361743614020207E-6	1.5881071773415853E-6	1.6337006468600069E-6	1.3081579189658635E-6	2.028825217809396E-6	1.1426721975108938E-6	9.79177168991049E-7	1.0799517688118078E-6	8.143961882537744E-7	8.444756099792755E-7	1.0458872330757838E-6	1.4299335152345008E-6	1.7161026411158308E-6	1.1746609459351134E-6	1.2213486015169068E-6	1.1257057022144387E-6	9.726065706188005E-7	1.6582390949590603E-6	2.1781853803651073E-6	1.1093078941457061E-6	1.483409380668442E-6	1.2688213355183819E-6	1.8848179318311033E-6	2.272934201705345E-6	8.287412249109059E-7	9.176982995313234E-7	1.1972682062845711E-6	8.651856970063661E-7	1.1744645062284022E-6	
4.3501428793284195E-6	3.3680262252524035E-6	2.379447487832104E-6	3.912655437193318E-6	3.5647669358568655E-6	3.997779084311359E-6	-1.4302235109318996E-5	3.3659098479688753E-6	1.0	-1.2444805163604282E-5	2.7992500205664736E-6	3.6006583972077842E-6	3.192888023962212E-6	2.2846358575993186E-6	2.2549982199298283E-6	2.968765744226947E-6	1.8050262648080873E-6	-1.8888895280797142E-5	1.818212093722213E-6	3.2826980877730436E-6	2.080706738305813E-6	1.6617127013672738E-6	1.6315357353053294E-6	2.036359180022141E-6	2.1448507031679573E-6	2.0150205574214757E-6	1.5980370846027281E-6	2.0988097691422786E-6	2.5850661593013567E-6	1.7779336180130307E-6	2.1098374797406264E-6	2.083212310107829E-6	1.9992949649579744E-6	2.0196691021295857E-6	2.8350238429831772E-6	1.567485299867122E-6	1.515161774700804E-6	1.5447180093980697E-6	1.695474975282116E-6	3.546370542835279E-6	1.221321576709038E-6	1.569627854694195E-6	2.0644796419249626E-6	1.3367648523379655E-6	1.1862764996788486E-6	2.292458946613433E-6	9.751613276607967E-7	7.900148588040239E-7	1.995046175975566E-6	9.77954309277724E-7	1.3350566396904175E-6	1.6492595881239048E-6	9.98759788479188E-7	1.0151228401067552E-6	1.1675433129627606E-6	1.3757632010318597E-6	5.854527856130078E-7	2.322568114797007E-6	9.86221709767947E-7	1.2542579543977524E-6	9.782270550499739E-7	6.859330857100543E-7	1.1166725989230003E-6	1.153276262270733E-6	8.73225550993528E-7	8.427586085849297E-7	1.663850530848002E-6	1.6640274766708376E-6	8.097625784077563E-7	8.619577659429354E-7	7.682009806596644E-7	8.646045872787722E-7	1.1107532994476424E-6	1.1426422660258473E-6	9.149512988929468E-7	1.4190001385527775E-6	7.992073404623349E-7	6.848557117040679E-7	7.553394428076566E-7	5.696046627499717E-7	5.906428001022667E-7	7.315140385762631E-7	1.0001235386998447E-6	1.2002758365471617E-6	8.215808983458025E-7	8.542351601115359E-7	7.873406409728537E-7	6.802601063661855E-7	1.1598049377763607E-6	1.5234655648991934E-6	7.758716924812649E-7	1.037525607539429E-6	8.87438521117817E-7	1.3182786190438426E-6	1.5897347483800055E-6	5.796378626655334E-7	6.418561849258994E-7	8.373928595175081E-7	6.05127841052523E-7	8.214435045631377E-7	
-2.2995949167989E-5	-1.7804233566763933E-5	-1.2578357767994413E-5	-2.0683280536165707E-5	-1.8844254436384814E-5	-2.1133265540433543E-5	7.560521129671544E-5	-1.7793045864248794E-5	-1.2444805163604282E-5	1.0	-1.4797539521593033E-5	-1.9033985726525336E-5	-1.6878408993649213E-5	-1.2077159648795184E-5	-1.1920487643251292E-5	-1.5693642264101786E-5	-9.54182273636491E-6	9.985145034678419E-5	-9.611526343776964E-6	-1.7353167575024035E-5	-1.0999139043212187E-5	-8.784231201698563E-6	-8.624708170650043E-6	-1.0764706698274309E-5	-1.1338220171423504E-5	-1.0651905373294482E-5	-8.44762587930421E-6	-1.1094836216488974E-5	-1.3665309771241334E-5	-9.398604192558925E-6	-1.1153131467793007E-5	-1.1012384125820782E-5	-1.056877593709927E-5	-1.0676478749566972E-5	-1.4986648942745242E-5	-8.286121462493006E-6	-8.009526150938457E-6	-8.165767839901191E-6	-8.962707071636262E-6	-1.874700647682721E-5	-6.456212973883996E-6	-8.297447546086058E-6	-1.0913358531199274E-5	-7.066475158780047E-6	-6.270955884098726E-6	-1.2118514464555399E-5	-5.154947996774377E-6	-4.17621720457559E-6	-1.0546315770117338E-5	-5.1697123999380505E-6	-7.057445117169736E-6	-8.718400913574339E-6	-5.279695394842892E-6	-5.366194600477906E-6	-6.171927548380218E-6	-7.2726302366883714E-6	-3.094850645524713E-6	-1.2277679098970067E-5	-5.213415957889674E-6	-6.630322948686546E-6	-5.1711542026761265E-6	-3.626014779097419E-6	-5.903012161771531E-6	-6.096508330760949E-6	-4.616089848050333E-6	-4.455033929114554E-6	-8.795532305922578E-6	-8.796467686037736E-6	-4.280608616257507E-6	-4.556525502821456E-6	-4.060903559281753E-6	-4.570517265985119E-6	-5.871721256249265E-6	-6.040294352534622E-6	-4.83666264400399E-6	-7.501191560992285E-6	-4.224810974207089E-6	-3.6203195091801243E-6	-3.992914235971848E-6	-3.0110734828254772E-6	-3.12228636722095E-6	-3.866967157953919E-6	-5.286904521444476E-6	-6.344959899125237E-6	-4.343083227341614E-6	-4.51570186643306E-6	-4.162080616648343E-6	-3.5960259837310486E-6	-6.131020551215852E-6	-8.053422074038181E-6	-4.101452870884834E-6	-5.484621262634708E-6	-4.691223182189177E-6	-6.968752280950145E-6	-8.403737642285484E-6	-3.0641115005758607E-6	-3.3930131977628322E-6	-4.4266692302470845E-6	-3.1988579361620966E-6	-4.342356929256747E-6	
